"","subid","subage","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput"
"132","180831_2","4","distribution_kids_simple",3,"Sheep","training","6","c(6, 0, 0)","furniture","instruments","clothes","hat","drawer","xylophone","drawer","drawer","item_m","furniture",1,NA,NA,NA,NA,NA
"133","180831_2","4","distribution_kids_simple",3,"Sheep","test","choice","c(6, 0, 0)","furniture","instruments","clothes","lamp","trumpet","shirt",NA,"trumpet","item_m","instruments",NA,0,1,0,"furniture",0
"134","180831_2","4","distribution_kids_simple",4,"Beaver","training","1","c(6, 0, 0)","instruments","clothes","vehicles","skirt","boat","violin","violin","violin","item_r","instruments",1,NA,NA,NA,NA,NA
"135","180831_2","4","distribution_kids_simple",4,"Beaver","training","2","c(6, 0, 0)","instruments","clothes","vehicles","sock","airplane","xylophone","xylophone","xylophone","item_r","instruments",1,NA,NA,NA,NA,NA
"136","180831_2","4","distribution_kids_simple",4,"Beaver","training","3","c(6, 0, 0)","instruments","clothes","vehicles","dress","motorbike","piano","piano","piano","item_r","instruments",1,NA,NA,NA,NA,NA
"137","180831_2","4","distribution_kids_simple",4,"Beaver","training","4","c(6, 0, 0)","instruments","clothes","vehicles","flute","car","shirt","flute","flute","item_l","instruments",1,NA,NA,NA,NA,NA
"138","180831_2","4","distribution_kids_simple",4,"Beaver","training","5","c(6, 0, 0)","instruments","clothes","vehicles","trumpet","bus","jacket","trumpet","trumpet","item_l","instruments",1,NA,NA,NA,NA,NA
"139","180831_2","4","distribution_kids_simple",4,"Beaver","training","6","c(6, 0, 0)","instruments","clothes","vehicles","truck","guitar","hat","guitar","guitar","item_m","instruments",1,NA,NA,NA,NA,NA
"140","180831_2","4","distribution_kids_simple",4,"Beaver","test","choice","c(6, 0, 0)","instruments","clothes","vehicles","shoe","train","drum",NA,"shoe","item_l","clothes",NA,0,1,0,"instruments",0
"141","180831_03","2","distribution_kids_simple",1,"Sheep","training","1","c(6, 0, 0)","vehicles","mammals","fruits","motorbike","pineapple","bear","motorbike","motorbike","item_l","vehicles",1,NA,NA,NA,NA,NA
"142","180831_03","2","distribution_kids_simple",1,"Sheep","training","2","c(6, 0, 0)","vehicles","mammals","fruits","monkey","bus","strawberry","bus","bus","item_m","vehicles",1,NA,NA,NA,NA,NA
"143","180831_03","2","distribution_kids_simple",1,"Sheep","training","3","c(6, 0, 0)","vehicles","mammals","fruits","train","horse","cherry","train","train","item_l","vehicles",1,NA,NA,NA,NA,NA
"144","180831_03","2","distribution_kids_simple",1,"Sheep","training","4","c(6, 0, 0)","vehicles","mammals","fruits","elephant","truck","banana","truck","truck","item_m","vehicles",1,NA,NA,NA,NA,NA
"145","180831_03","2","distribution_kids_simple",1,"Sheep","training","5","c(6, 0, 0)","vehicles","mammals","fruits","cow","melon","airplane","airplane","airplane","item_r","vehicles",1,NA,NA,NA,NA,NA
"146","180831_03","2","distribution_kids_simple",1,"Sheep","training","6","c(6, 0, 0)","vehicles","mammals","fruits","dog","car","apple","car","car","item_m","vehicles",1,NA,NA,NA,NA,NA
"147","180831_03","2","distribution_kids_simple",1,"Sheep","test","choice","c(6, 0, 0)","vehicles","mammals","fruits","cat","boat","orange",NA,"boat","item_m","vehicles",NA,1,0,0,"vehicles",1
"148","180831_03","2","distribution_kids_simple",2,"Tiger","training","1","c(6, 0, 0)","mammals","fruits","instruments","violin","strawberry","elephant","elephant","elephant","item_r","mammals",1,NA,NA,NA,NA,NA
"149","180831_03","2","distribution_kids_simple",2,"Tiger","training","2","c(6, 0, 0)","mammals","fruits","instruments","cat","pineapple","piano","cat","cat","item_l","mammals",1,NA,NA,NA,NA,NA
"150","180831_03","2","distribution_kids_simple",2,"Tiger","training","3","c(6, 0, 0)","mammals","fruits","instruments","guitar","cherry","dog","dog","dog","item_r","mammals",1,NA,NA,NA,NA,NA
"151","180831_03","2","distribution_kids_simple",2,"Tiger","training","4","c(6, 0, 0)","mammals","fruits","instruments","xylophone","melon","bear","bear","bear","item_r","mammals",1,NA,NA,NA,NA,NA
"152","180831_03","2","distribution_kids_simple",2,"Tiger","training","5","c(6, 0, 0)","mammals","fruits","instruments","horse","orange","drum","horse","horse","item_l","mammals",1,NA,NA,NA,NA,NA
"153","180831_03","2","distribution_kids_simple",2,"Tiger","training","6","c(6, 0, 0)","mammals","fruits","instruments","trumpet","apple","monkey","monkey","monkey","item_r","mammals",1,NA,NA,NA,NA,NA
"154","180831_03","2","distribution_kids_simple",2,"Tiger","test","choice","c(6, 0, 0)","mammals","fruits","instruments","cow","flute","banana",NA,"cow","item_l","mammals",NA,1,0,0,"mammals",1
"155","180831_03","2","distribution_kids_simple",3,"Mouse","training","1","c(6, 0, 0)","fruits","instruments","furniture","trumpet","cherry","chair","cherry","chair","item_r","furniture",0,NA,NA,NA,NA,NA
"156","180831_03","2","distribution_kids_simple",3,"Mouse","training","2","c(6, 0, 0)","fruits","instruments","furniture","guitar","drawer","banana","banana","banana","item_r","fruits",1,NA,NA,NA,NA,NA
"157","180831_03","2","distribution_kids_simple",3,"Mouse","training","3","c(6, 0, 0)","fruits","instruments","furniture","melon","stool","piano","melon","melon","item_l","fruits",1,NA,NA,NA,NA,NA
"158","180831_03","2","distribution_kids_simple",3,"Mouse","training","4","c(6, 0, 0)","fruits","instruments","furniture","sofa","xylophone","strawberry","strawberry","strawberry","item_r","fruits",1,NA,NA,NA,NA,NA
"159","180831_03","2","distribution_kids_simple",3,"Mouse","training","5","c(6, 0, 0)","fruits","instruments","furniture","flute","bed","pineapple","pineapple","pineapple","item_r","fruits",1,NA,NA,NA,NA,NA
"160","180831_03","2","distribution_kids_simple",3,"Mouse","training","6","c(6, 0, 0)","fruits","instruments","furniture","violin","apple","closet","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA
"161","180831_03","2","distribution_kids_simple",3,"Mouse","test","choice","c(6, 0, 0)","fruits","instruments","furniture","lamp","orange","drum",NA,"lamp","item_l","furniture",NA,0,0,1,"fruits",0
"162","180831_03","2","distribution_kids_simple",4,"Frog","training","1","c(6, 0, 0)","instruments","furniture","clothes","lamp","hat","drum","drum","drum","item_r","instruments",1,NA,NA,NA,NA,NA
"163","180831_03","2","distribution_kids_simple",4,"Frog","training","2","c(6, 0, 0)","instruments","furniture","clothes","trumpet","dress","table","trumpet","trumpet","item_l","instruments",1,NA,NA,NA,NA,NA
"164","180831_03","2","distribution_kids_simple",4,"Frog","training","3","c(6, 0, 0)","instruments","furniture","clothes","flute","chair","shoe","flute","flute","item_l","instruments",1,NA,NA,NA,NA,NA
"165","180831_03","2","distribution_kids_simple",4,"Frog","training","4","c(6, 0, 0)","instruments","furniture","clothes","violin","bed","sock","violin","violin","item_l","instruments",1,NA,NA,NA,NA,NA
"166","180831_03","2","distribution_kids_simple",4,"Frog","training","5","c(6, 0, 0)","instruments","furniture","clothes","shirt","piano","drawer","piano","piano","item_m","instruments",1,NA,NA,NA,NA,NA
"167","180831_03","2","distribution_kids_simple",4,"Frog","training","6","c(6, 0, 0)","instruments","furniture","clothes","xylophone","closet","skirt","xylophone","xylophone","item_l","instruments",1,NA,NA,NA,NA,NA
"168","180831_03","2","distribution_kids_simple",4,"Frog","test","choice","c(6, 0, 0)","instruments","furniture","clothes","jacket","stool","guitar",NA,"guitar","item_r","instruments",NA,1,0,0,"instruments",1
"169","180831_4","3","distribution_kids_simple",1,"Frog","training","1","c(6, 0, 0)","mammals","fruits","clothes","apple","skirt","dog","dog","dog","item_r","mammals",1,NA,NA,NA,NA,NA
"170","180831_4","3","distribution_kids_simple",1,"Frog","training","2","c(6, 0, 0)","mammals","fruits","clothes","monkey","melon","shirt","monkey","monkey","item_l","mammals",1,NA,NA,NA,NA,NA
"171","180831_4","3","distribution_kids_simple",1,"Frog","training","3","c(6, 0, 0)","mammals","fruits","clothes","dress","strawberry","cow","cow","cow","item_r","mammals",1,NA,NA,NA,NA,NA
"172","180831_4","3","distribution_kids_simple",1,"Frog","training","4","c(6, 0, 0)","mammals","fruits","clothes","jacket","horse","pineapple","horse","horse","item_m","mammals",1,NA,NA,NA,NA,NA
"173","180831_4","3","distribution_kids_simple",1,"Frog","training","5","c(6, 0, 0)","mammals","fruits","clothes","shoe","cherry","cat","cat","cat","item_r","mammals",1,NA,NA,NA,NA,NA
"174","180831_4","3","distribution_kids_simple",1,"Frog","training","6","c(6, 0, 0)","mammals","fruits","clothes","bear","sock","orange","bear","bear","item_l","mammals",1,NA,NA,NA,NA,NA
"175","180831_4","3","distribution_kids_simple",1,"Frog","test","choice","c(6, 0, 0)","mammals","fruits","clothes","banana","hat","elephant",NA,"elephant","item_r","mammals",NA,1,0,0,"mammals",1
"176","180831_4","3","distribution_kids_simple",2,"Sheep","training","1","c(6, 0, 0)","fruits","clothes","vehicles","car","apple","dress","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA
"177","180831_4","3","distribution_kids_simple",2,"Sheep","training","2","c(6, 0, 0)","fruits","clothes","vehicles","melon","sock","train","melon","melon","item_l","fruits",1,NA,NA,NA,NA,NA
"178","180831_4","3","distribution_kids_simple",2,"Sheep","training","3","c(6, 0, 0)","fruits","clothes","vehicles","skirt","orange","bus","orange","orange","item_m","fruits",1,NA,NA,NA,NA,NA
"179","180831_4","3","distribution_kids_simple",2,"Sheep","training","4","c(6, 0, 0)","fruits","clothes","vehicles","truck","strawberry","shoe","strawberry","strawberry","item_m","fruits",1,NA,NA,NA,NA,NA
"180","180831_4","3","distribution_kids_simple",2,"Sheep","training","5","c(6, 0, 0)","fruits","clothes","vehicles","hat","banana","motorbike","banana","banana","item_m","fruits",1,NA,NA,NA,NA,NA
"181","180831_4","3","distribution_kids_simple",2,"Sheep","training","6","c(6, 0, 0)","fruits","clothes","vehicles","shirt","airplane","cherry","cherry","cherry","item_r","fruits",1,NA,NA,NA,NA,NA
"182","180831_4","3","distribution_kids_simple",2,"Sheep","test","choice","c(6, 0, 0)","fruits","clothes","vehicles","boat","pineapple","jacket",NA,"boat","item_l","vehicles",NA,0,0,1,"fruits",0
"183","180831_4","3","distribution_kids_simple",3,"Tiger","training","1","c(6, 0, 0)","clothes","vehicles","furniture","drawer","boat","hat","hat","hat","item_r","clothes",1,NA,NA,NA,NA,NA
"184","180831_4","3","distribution_kids_simple",3,"Tiger","training","2","c(6, 0, 0)","clothes","vehicles","furniture","stool","shirt","train","shirt","train","item_r","vehicles",0,NA,NA,NA,NA,NA
"185","180831_4","3","distribution_kids_simple",3,"Tiger","training","3","c(6, 0, 0)","clothes","vehicles","furniture","car","sofa","skirt","skirt","skirt","item_r","clothes",1,NA,NA,NA,NA,NA
"186","180831_4","3","distribution_kids_simple",3,"Tiger","training","4","c(6, 0, 0)","clothes","vehicles","furniture","sock","bed","bus","sock","sock","item_l","clothes",1,NA,NA,NA,NA,NA
"187","180831_4","3","distribution_kids_simple",3,"Tiger","training","5","c(6, 0, 0)","clothes","vehicles","furniture","table","dress","motorbike","dress","dress","item_m","clothes",1,NA,NA,NA,NA,NA
"188","180831_4","3","distribution_kids_simple",3,"Tiger","training","6","c(6, 0, 0)","clothes","vehicles","furniture","airplane","shoe","chair","shoe","shoe","item_m","clothes",1,NA,NA,NA,NA,NA
"189","180831_4","3","distribution_kids_simple",3,"Tiger","test","choice","c(6, 0, 0)","clothes","vehicles","furniture","truck","lamp","jacket",NA,"lamp","item_m","furniture",NA,0,0,1,"clothes",0
"190","180831_4","3","distribution_kids_simple",4,"Beaver","training","1","c(6, 0, 0)","vehicles","furniture","instruments","violin","closet","boat","boat","boat","item_r","vehicles",1,NA,NA,NA,NA,NA
"191","180831_4","3","distribution_kids_simple",4,"Beaver","training","2","c(6, 0, 0)","vehicles","furniture","instruments","chair","piano","car","car","car","item_r","vehicles",1,NA,NA,NA,NA,NA
"192","180831_4","3","distribution_kids_simple",4,"Beaver","training","3","c(6, 0, 0)","vehicles","furniture","instruments","train","sofa","trumpet","train","train","item_l","vehicles",1,NA,NA,NA,NA,NA
"193","180831_4","3","distribution_kids_simple",4,"Beaver","training","4","c(6, 0, 0)","vehicles","furniture","instruments","guitar","bed","truck","truck","truck","item_r","vehicles",1,NA,NA,NA,NA,NA
"194","180831_4","3","distribution_kids_simple",4,"Beaver","training","5","c(6, 0, 0)","vehicles","furniture","instruments","drum","stool","bus","bus","bus","item_r","vehicles",1,NA,NA,NA,NA,NA
"195","180831_4","3","distribution_kids_simple",4,"Beaver","training","6","c(6, 0, 0)","vehicles","furniture","instruments","motorbike","table","flute","motorbike","motorbike","item_l","vehicles",1,NA,NA,NA,NA,NA
"196","180831_4","3","distribution_kids_simple",4,"Beaver","test","choice","c(6, 0, 0)","vehicles","furniture","instruments","xylophone","airplane","drawer",NA,"xylophone","item_l","instruments",NA,0,0,1,"vehicles",0
"197","180831_5","2","distribution_kids_simple",1,"Mouse","training","1","c(6, 0, 0)","clothes","instruments","furniture","closet","shirt","piano","shirt","shirt","item_m","clothes",1,NA,NA,NA,NA,NA
"198","180831_5","2","distribution_kids_simple",1,"Mouse","training","2","c(6, 0, 0)","clothes","instruments","furniture","flute","shoe","stool","shoe","shoe","item_m","clothes",1,NA,NA,NA,NA,NA
"199","180831_5","2","distribution_kids_simple",1,"Mouse","training","3","c(6, 0, 0)","clothes","instruments","furniture","violin","sock","lamp","sock","sock","item_m","clothes",1,NA,NA,NA,NA,NA
"200","180831_5","2","distribution_kids_simple",1,"Mouse","training","4","c(6, 0, 0)","clothes","instruments","furniture","drum","skirt","sofa","skirt","skirt","item_m","clothes",1,NA,NA,NA,NA,NA
"201","180831_5","2","distribution_kids_simple",1,"Mouse","training","5","c(6, 0, 0)","clothes","instruments","furniture","xylophone","chair","dress","dress","dress","item_r","clothes",1,NA,NA,NA,NA,NA
"202","180831_5","2","distribution_kids_simple",1,"Mouse","training","6","c(6, 0, 0)","clothes","instruments","furniture","trumpet","jacket","bed","jacket","jacket","item_m","clothes",1,NA,NA,NA,NA,NA
"203","180831_5","2","distribution_kids_simple",1,"Mouse","test","choice","c(6, 0, 0)","clothes","instruments","furniture","guitar","drawer","hat",NA,"drawer","item_m","furniture",NA,0,0,1,"clothes",0
"204","180831_5","2","distribution_kids_simple",2,"Sheep","training","1","c(6, 0, 0)","instruments","furniture","vehicles","boat","piano","stool","piano","piano","item_m","instruments",1,NA,NA,NA,NA,NA
"205","180831_5","2","distribution_kids_simple",2,"Sheep","training","2","c(6, 0, 0)","instruments","furniture","vehicles","truck","guitar","drawer","guitar","guitar","item_m","instruments",1,NA,NA,NA,NA,NA
"206","180831_5","2","distribution_kids_simple",2,"Sheep","training","3","c(6, 0, 0)","instruments","furniture","vehicles","car","trumpet","lamp","trumpet","trumpet","item_m","instruments",1,NA,NA,NA,NA,NA
"207","180831_5","2","distribution_kids_simple",2,"Sheep","training","4","c(6, 0, 0)","instruments","furniture","vehicles","train","flute","sofa","flute","flute","item_m","instruments",1,NA,NA,NA,NA,NA
"208","180831_5","2","distribution_kids_simple",2,"Sheep","training","5","c(6, 0, 0)","instruments","furniture","vehicles","table","violin","motorbike","violin","violin","item_m","instruments",1,NA,NA,NA,NA,NA
"209","180831_5","2","distribution_kids_simple",2,"Sheep","training","6","c(6, 0, 0)","instruments","furniture","vehicles","bed","airplane","xylophone","xylophone","xylophone","item_r","instruments",1,NA,NA,NA,NA,NA
"210","180831_5","2","distribution_kids_simple",2,"Sheep","test","choice","c(6, 0, 0)","instruments","furniture","vehicles","chair","drum","bus",NA,"drum","item_m","instruments",NA,1,0,0,"instruments",1
"211","180831_5","2","distribution_kids_simple",3,"Frog","training","1","c(6, 0, 0)","furniture","vehicles","mammals","car","cat","chair","chair","chair","item_r","furniture",1,NA,NA,NA,NA,NA
"212","180831_5","2","distribution_kids_simple",3,"Frog","training","2","c(6, 0, 0)","furniture","vehicles","mammals","airplane","dog","stool","stool","stool","item_r","furniture",1,NA,NA,NA,NA,NA
"213","180831_5","2","distribution_kids_simple",3,"Frog","training","3","c(6, 0, 0)","furniture","vehicles","mammals","sofa","bus","bear","sofa","bear","item_r","mammals",0,NA,NA,NA,NA,NA
"214","180831_5","2","distribution_kids_simple",3,"Frog","training","4","c(6, 0, 0)","furniture","vehicles","mammals","elephant","truck","bed","bed","bed","item_r","furniture",1,NA,NA,NA,NA,NA
"215","180831_5","2","distribution_kids_simple",3,"Frog","training","5","c(6, 0, 0)","furniture","vehicles","mammals","monkey","lamp","motorbike","lamp","lamp","item_m","furniture",1,NA,NA,NA,NA,NA
"216","180831_5","2","distribution_kids_simple",3,"Frog","training","6","c(6, 0, 0)","furniture","vehicles","mammals","boat","cow","drawer","drawer","drawer","item_r","furniture",1,NA,NA,NA,NA,NA
"217","180831_5","2","distribution_kids_simple",3,"Frog","test","choice","c(6, 0, 0)","furniture","vehicles","mammals","train","closet","horse",NA,"horse","item_r","mammals",NA,0,0,1,"furniture",0
"218","180831_5","2","distribution_kids_simple",4,"Bunny","training","1","c(6, 0, 0)","vehicles","mammals","fruits","cherry","truck","dog","truck","truck","item_m","vehicles",1,NA,NA,NA,NA,NA
"219","180831_5","2","distribution_kids_simple",4,"Bunny","training","2","c(6, 0, 0)","vehicles","mammals","fruits","cat","train","melon","train","train","item_m","vehicles",1,NA,NA,NA,NA,NA
"220","180831_5","2","distribution_kids_simple",4,"Bunny","training","3","c(6, 0, 0)","vehicles","mammals","fruits","strawberry","airplane","elephant","airplane","airplane","item_m","vehicles",1,NA,NA,NA,NA,NA
"221","180831_5","2","distribution_kids_simple",4,"Bunny","training","4","c(6, 0, 0)","vehicles","mammals","fruits","horse","bus","pineapple","bus","bus","item_m","vehicles",1,NA,NA,NA,NA,NA
"222","180831_5","2","distribution_kids_simple",4,"Bunny","training","5","c(6, 0, 0)","vehicles","mammals","fruits","boat","apple","monkey","boat","boat","item_l","vehicles",1,NA,NA,NA,NA,NA
"223","180831_5","2","distribution_kids_simple",4,"Bunny","training","6","c(6, 0, 0)","vehicles","mammals","fruits","banana","motorbike","bear","motorbike","bear","item_r","mammals",0,NA,NA,NA,NA,NA
"224","180831_5","2","distribution_kids_simple",4,"Bunny","test","choice","c(6, 0, 0)","vehicles","mammals","fruits","orange","car","cow",NA,"car","item_m","vehicles",NA,1,0,0,"mammals",0
"225","180831_6","3","distribution_kids_simple",1,"Frog","training","1","c(6, 0, 0)","fruits","mammals","furniture","closet","cow","apple","apple","apple","item_r","fruits",1,NA,NA,NA,NA,NA
"226","180831_6","3","distribution_kids_simple",1,"Frog","training","2","c(6, 0, 0)","fruits","mammals","furniture","horse","drawer","strawberry","strawberry","strawberry","item_r","fruits",1,NA,NA,NA,NA,NA
"227","180831_6","3","distribution_kids_simple",1,"Frog","training","3","c(6, 0, 0)","fruits","mammals","furniture","orange","bed","dog","orange","orange","item_l","fruits",1,NA,NA,NA,NA,NA
"228","180831_6","3","distribution_kids_simple",1,"Frog","training","4","c(6, 0, 0)","fruits","mammals","furniture","monkey","pineapple","chair","pineapple","pineapple","item_m","fruits",1,NA,NA,NA,NA,NA
"229","180831_6","3","distribution_kids_simple",1,"Frog","training","5","c(6, 0, 0)","fruits","mammals","furniture","banana","bear","table","banana","banana","item_l","fruits",1,NA,NA,NA,NA,NA
"230","180831_6","3","distribution_kids_simple",1,"Frog","training","6","c(6, 0, 0)","fruits","mammals","furniture","stool","melon","cat","melon","melon","item_m","fruits",1,NA,NA,NA,NA,NA
"231","180831_6","3","distribution_kids_simple",1,"Frog","test","choice","c(6, 0, 0)","fruits","mammals","furniture","sofa","cherry","elephant",NA,"cherry","item_m","fruits",NA,1,0,0,"fruits",1
"232","180831_6","3","distribution_kids_simple",2,"Bunny","training","1","c(6, 0, 0)","mammals","furniture","clothes","dog","table","shoe","dog","dog","item_l","mammals",1,NA,NA,NA,NA,NA
"233","180831_6","3","distribution_kids_simple",2,"Bunny","training","2","c(6, 0, 0)","mammals","furniture","clothes","stool","hat","bear","bear","bear","item_r","mammals",1,NA,NA,NA,NA,NA
"234","180831_6","3","distribution_kids_simple",2,"Bunny","training","3","c(6, 0, 0)","mammals","furniture","clothes","shirt","drawer","cow","cow","cow","item_r","mammals",1,NA,NA,NA,NA,NA
"235","180831_6","3","distribution_kids_simple",2,"Bunny","training","4","c(6, 0, 0)","mammals","furniture","clothes","skirt","horse","lamp","horse","horse","item_m","mammals",1,NA,NA,NA,NA,NA
"236","180831_6","3","distribution_kids_simple",2,"Bunny","training","5","c(6, 0, 0)","mammals","furniture","clothes","sofa","dress","cat","cat","cat","item_r","mammals",1,NA,NA,NA,NA,NA
"237","180831_6","3","distribution_kids_simple",2,"Bunny","training","6","c(6, 0, 0)","mammals","furniture","clothes","elephant","closet","sock","elephant","elephant","item_l","mammals",1,NA,NA,NA,NA,NA
"238","180831_6","3","distribution_kids_simple",2,"Bunny","test","choice","c(6, 0, 0)","mammals","furniture","clothes","chair","jacket","monkey",NA,"monkey","item_r","mammals",NA,1,0,0,"mammals",1
"239","180831_6","3","distribution_kids_simple",3,"Beaver","training","1","c(6, 0, 0)","furniture","clothes","instruments","violin","stool","dress","stool","stool","item_m","furniture",1,NA,NA,NA,NA,NA
"240","180831_6","3","distribution_kids_simple",3,"Beaver","training","2","c(6, 0, 0)","furniture","clothes","instruments","table","piano","sock","table","table","item_l","furniture",1,NA,NA,NA,NA,NA
"241","180831_6","3","distribution_kids_simple",3,"Beaver","training","3","c(6, 0, 0)","furniture","clothes","instruments","guitar","jacket","bed","bed","bed","item_r","furniture",1,NA,NA,NA,NA,NA
"242","180831_6","3","distribution_kids_simple",3,"Beaver","training","4","c(6, 0, 0)","furniture","clothes","instruments","skirt","trumpet","chair","chair","chair","item_r","furniture",1,NA,NA,NA,NA,NA
"243","180831_6","3","distribution_kids_simple",3,"Beaver","training","5","c(6, 0, 0)","furniture","clothes","instruments","hat","flute","closet","closet","closet","item_r","furniture",1,NA,NA,NA,NA,NA
"244","180831_6","3","distribution_kids_simple",3,"Beaver","training","6","c(6, 0, 0)","furniture","clothes","instruments","drum","shirt","drawer","drawer","drawer","item_r","furniture",1,NA,NA,NA,NA,NA
"245","180831_6","3","distribution_kids_simple",3,"Beaver","test","choice","c(6, 0, 0)","furniture","clothes","instruments","sofa","shoe","xylophone",NA,"xylophone","item_r","instruments",NA,0,0,1,"furniture",0
"246","180831_6","3","distribution_kids_simple",4,"Tiger","training","1","c(6, 0, 0)","clothes","instruments","vehicles","violin","airplane","jacket","jacket","jacket","item_r","clothes",1,NA,NA,NA,NA,NA
"247","180831_6","3","distribution_kids_simple",4,"Tiger","training","2","c(6, 0, 0)","clothes","instruments","vehicles","flute","hat","truck","hat","hat","item_m","clothes",1,NA,NA,NA,NA,NA
"248","180831_6","3","distribution_kids_simple",4,"Tiger","training","3","c(6, 0, 0)","clothes","instruments","vehicles","piano","skirt","car","skirt","skirt","item_m","clothes",1,NA,NA,NA,NA,NA
"249","180831_6","3","distribution_kids_simple",4,"Tiger","training","4","c(6, 0, 0)","clothes","instruments","vehicles","shoe","train","guitar","shoe","shoe","item_l","clothes",1,NA,NA,NA,NA,NA
"250","180831_6","3","distribution_kids_simple",4,"Tiger","training","5","c(6, 0, 0)","clothes","instruments","vehicles","boat","sock","trumpet","sock","sock","item_m","clothes",1,NA,NA,NA,NA,NA
"251","180831_6","3","distribution_kids_simple",4,"Tiger","training","6","c(6, 0, 0)","clothes","instruments","vehicles","drum","motorbike","dress","dress","dress","item_r","clothes",1,NA,NA,NA,NA,NA
"252","180831_6","3","distribution_kids_simple",4,"Tiger","test","choice","c(6, 0, 0)","clothes","instruments","vehicles","bus","xylophone","shirt",NA,"shirt","item_r","clothes",NA,1,0,0,"clothes",1
"253","180831_7","3","distribution_kids_simple",1,"Beaver","training","1","c(6, 0, 0)","furniture","clothes","mammals","dog","dress","chair","chair","chair","item_r","furniture",1,NA,NA,NA,NA,NA
"254","180831_7","3","distribution_kids_simple",1,"Beaver","training","2","c(6, 0, 0)","furniture","clothes","mammals","jacket","cow","bed","bed","bed","item_r","furniture",1,NA,NA,NA,NA,NA
"255","180831_7","3","distribution_kids_simple",1,"Beaver","training","3","c(6, 0, 0)","furniture","clothes","mammals","skirt","monkey","sofa","sofa","skirt","item_l","clothes",0,NA,NA,NA,NA,NA
"256","180831_7","3","distribution_kids_simple",1,"Beaver","training","4","c(6, 0, 0)","furniture","clothes","mammals","shirt","closet","horse","closet","closet","item_m","furniture",1,NA,NA,NA,NA,NA
"257","180831_7","3","distribution_kids_simple",1,"Beaver","training","5","c(6, 0, 0)","furniture","clothes","mammals","elephant","hat","table","table","table","item_r","furniture",1,NA,NA,NA,NA,NA
"258","180831_7","3","distribution_kids_simple",1,"Beaver","training","6","c(6, 0, 0)","furniture","clothes","mammals","drawer","bear","sock","drawer","drawer","item_l","furniture",1,NA,NA,NA,NA,NA
"259","180831_7","3","distribution_kids_simple",1,"Beaver","test","choice","c(6, 0, 0)","furniture","clothes","mammals","cat","stool","shoe",NA,"shoe","item_r","clothes",NA,0,1,0,"furniture",0
"260","180831_7","3","distribution_kids_simple",2,"Sheep","training","1","c(6, 0, 0)","clothes","mammals","vehicles","sock","monkey","motorbike","sock","sock","item_l","clothes",1,NA,NA,NA,NA,NA
"261","180831_7","3","distribution_kids_simple",2,"Sheep","training","2","c(6, 0, 0)","clothes","mammals","vehicles","cat","skirt","car","skirt","skirt","item_m","clothes",1,NA,NA,NA,NA,NA
"262","180831_7","3","distribution_kids_simple",2,"Sheep","training","3","c(6, 0, 0)","clothes","mammals","vehicles","shoe","train","elephant","shoe","shoe","item_l","clothes",1,NA,NA,NA,NA,NA
"263","180831_7","3","distribution_kids_simple",2,"Sheep","training","4","c(6, 0, 0)","clothes","mammals","vehicles","horse","boat","hat","hat","hat","item_r","clothes",1,NA,NA,NA,NA,NA
"264","180831_7","3","distribution_kids_simple",2,"Sheep","training","5","c(6, 0, 0)","clothes","mammals","vehicles","dress","truck","bear","dress","dress","item_l","clothes",1,NA,NA,NA,NA,NA
"265","180831_7","3","distribution_kids_simple",2,"Sheep","training","6","c(6, 0, 0)","clothes","mammals","vehicles","shirt","airplane","dog","shirt","shirt","item_l","clothes",1,NA,NA,NA,NA,NA
"266","180831_7","3","distribution_kids_simple",2,"Sheep","test","choice","c(6, 0, 0)","clothes","mammals","vehicles","bus","jacket","cow",NA,"cow","item_r","mammals",NA,0,1,0,"clothes",0
"267","180831_7","3","distribution_kids_simple",3,"Mouse","training","1","c(6, 0, 0)","mammals","vehicles","instruments","elephant","boat","flute","elephant","elephant","item_l","mammals",1,NA,NA,NA,NA,NA
"268","180831_7","3","distribution_kids_simple",3,"Mouse","training","2","c(6, 0, 0)","mammals","vehicles","instruments","trumpet","motorbike","cow","cow","cow","item_r","mammals",1,NA,NA,NA,NA,NA
"269","180831_7","3","distribution_kids_simple",3,"Mouse","training","3","c(6, 0, 0)","mammals","vehicles","instruments","horse","xylophone","train","horse","horse","item_l","mammals",1,NA,NA,NA,NA,NA
"270","180831_7","3","distribution_kids_simple",3,"Mouse","training","4","c(6, 0, 0)","mammals","vehicles","instruments","car","guitar","cat","cat","cat","item_r","mammals",1,NA,NA,NA,NA,NA
"271","180831_7","3","distribution_kids_simple",3,"Mouse","training","5","c(6, 0, 0)","mammals","vehicles","instruments","violin","bus","dog","dog","dog","item_r","mammals",1,NA,NA,NA,NA,NA
"272","180831_7","3","distribution_kids_simple",3,"Mouse","training","6","c(6, 0, 0)","mammals","vehicles","instruments","piano","monkey","airplane","monkey","monkey","item_m","mammals",1,NA,NA,NA,NA,NA
"273","180831_7","3","distribution_kids_simple",3,"Mouse","test","choice","c(6, 0, 0)","mammals","vehicles","instruments","truck","drum","bear",NA,"drum","item_m","instruments",NA,0,0,1,"mammals",0
